system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Latitude,Longitude,NDVI,NDWI,QA10,QA20,QA60,.geo
2_+861728+203991,1381.0,18.5,1266.0,968.5,1122.0,959.5,970.5,988.0,1074.5,1197.5,1132.0,1312.5,373.5,18.324868228046736,77.41038823113891,0.07716597616672516,-0.0558573380112648,0.0,0.0,0.0,
2_+861728+203992,1371.0,18.0,1247.5,974.0,1121.0,958.5,982.5,963.0,1042.0,1165.5,1121.5,1302.5,361.5,18.32495805957515,77.41038823113891,0.06632306426763535,-0.05319024622440338,0.0,0.0,0.0,
2_+861728+203993,1371.0,18.0,1247.5,974.0,1117.5,955.5,969.5,963.0,1042.0,1165.5,1114.0,1302.5,361.5,18.325047891103562,77.41038823113891,0.0694192424416542,-0.05655622482299805,0.0,0.0,0.0,
2_+861728+203994,1371.0,18.0,1261.0,980.5,1119.5,958.5,955.5,947.5,1045.0,1149.5,1107.0,1296.5,361.5,18.325137722631972,77.41038823113891,0.07379387319087982,-0.06498409807682037,0.0,0.0,0.0,
2_+861728+203995,1371.0,18.0,1261.0,980.5,1113.0,955.0,952.0,947.5,1045.0,1149.5,1089.0,1296.5,361.5,18.325227554160385,77.41038823113891,0.06762240827083588,-0.07314029335975647,0.0,0.0,0.0,
2_+861728+203996,1371.0,18.0,1304.5,1005.0,1112.0,955.5,962.0,994.5,1115.5,1270.0,1105.5,1341.0,361.5,18.325317385688795,77.41038823113891,0.06989707052707672,-0.08269618451595306,0.0,0.0,0.0,
2_+861728+203997,1371.0,18.0,1304.5,1005.0,1119.5,963.0,978.5,994.5,1115.5,1270.0,1148.5,1341.0,361.5,18.325407217217208,77.41038823113891,0.08016734570264816,-0.06412462890148163,0.0,0.0,0.0,
2_+861728+203998,1379.5,18.5,1372.5,1069.0,1120.5,971.0,994.0,1028.5,1137.5,1271.0,1143.0,1380.0,351.5,18.32549704874562,77.41038823113891,0.07025829702615738,-0.09115545451641083,0.0,0.0,0.0,
2_+861728+203999,1379.5,18.5,1372.5,1069.0,1126.5,974.5,997.0,1028.5,1137.5,1271.0,1134.0,1380.0,351.5,18.32558688027403,77.41038823113891,0.06505191326141357,-0.09495757520198822,0.0,0.0,0.0,
2_+861728+204000,1379.5,18.5,1516.0,1201.0,1128.0,979.5,1015.5,1091.0,1169.5,1302.0,1145.0,1443.5,351.5,18.325676711802444,77.41038823113891,0.06041993200778961,-0.13855735957622528,0.0,0.0,0.0,
2_+861728+204001,1379.5,18.5,1516.0,1201.0,1151.5,1033.5,1069.5,1091.0,1169.5,1302.0,1239.0,1443.5,351.5,18.325766543330857,77.41038823113891,0.0735684409737587,-0.10078644007444382,0.0,0.0,0.0,
2_+861728+204002,1379.5,18.5,1849.0,1433.0,1218.5,1120.0,1217.5,1245.5,1393.0,1506.5,1427.5,1718.0,351.5,18.325856374859267,77.41038823113891,0.07942113280296326,-0.12908488512039185,0.0,0.0,0.0,
3_+861783+204023,1384.5,17.0,1440.0,1103.0,1141.0,995.0,1020.0,1081.5,1167.0,1313.5,1147.5,1423.0,349.5,18.32774283695592,77.41532896520157,0.05866462364792824,-0.11298519372940063,0.0,0.0,0.0,
3_+861783+204024,1384.5,17.0,1254.5,948.5,1118.5,981.0,985.0,985.0,1052.5,1155.0,1116.5,1248.0,349.5,18.32783266848433,77.41532896520157,0.0621781162917614,-0.05851355940103531,0.0,0.0,0.0,
3_+861783+204025,1384.5,17.0,1254.5,948.5,1125.5,960.5,965.5,985.0,1052.5,1155.0,1080.5,1248.0,349.5,18.327922500012743,77.41532896520157,0.05611759051680565,-0.07465331256389618,0.0,0.0,0.0,
3_+861783+204026,1384.5,17.0,1207.5,936.0,1109.5,961.5,963.5,979.5,1033.0,1142.0,1073.5,1263.5,349.5,18.328012331541156,77.41532896520157,0.05432208254933357,-0.058723084628582,0.0,0.0,0.0,
3_+861784+204023,1375.0,17.0,1252.0,967.5,1121.5,974.0,995.5,979.5,1068.5,1171.5,1100.0,1270.5,334.0,18.32774283695592,77.41541879672998,0.05038204789161682,-0.06472542136907578,0.0,0.0,0.0,
3_+861784+204024,1375.0,17.0,1253.0,971.5,1125.5,979.0,990.5,976.0,1087.5,1177.5,1130.0,1285.5,334.0,18.32783266848433,77.41541879672998,0.06602655351161957,-0.05171269550919533,0.0,0.0,0.0,
3_+861784+204025,1375.0,17.0,1253.0,971.5,1121.5,970.5,994.5,976.0,1087.5,1177.5,1152.0,1285.5,334.0,18.327922500012743,77.41541879672998,0.0739152804017067,-0.042036715894937515,0.0,0.0,0.0,
3_+861784+204026,1375.0,17.0,1285.0,991.5,1132.5,986.5,1014.5,999.0,1113.0,1200.0,1162.0,1344.5,334.0,18.328012331541156,77.41541879672998,0.0683937668800354,-0.05016128346323967,0.0,0.0,0.0,
3_+861784+204027,1375.0,17.0,1285.0,991.5,1144.5,1022.0,1040.0,999.0,1113.0,1200.0,1194.0,1344.5,334.0,18.328102163069566,77.41541879672998,0.0690663605928421,-0.03669210150837898,0.0,0.0,0.0,
3_+861784+204028,1381.5,16.5,1458.0,1112.5,1136.5,1003.0,1036.0,1090.0,1184.5,1348.0,1218.0,1448.0,349.0,18.32819199459798,77.41541879672998,0.08044134825468063,-0.08924650400876999,0.0,0.0,0.0,
3_+861784+204029,1381.5,16.5,1458.0,1112.5,1149.0,1020.0,1069.0,1090.0,1184.5,1348.0,1234.0,1448.0,349.0,18.32828182612639,77.41541879672998,0.07217268645763397,-0.08253666758537292,0.0,0.0,0.0,
3_+861785+204023,1375.0,17.0,1252.0,967.5,1114.5,967.0,969.5,979.5,1068.5,1171.5,1083.5,1270.5,334.0,18.32774283695592,77.4155086282584,0.055840443819761276,-0.07213084399700165,0.0,0.0,0.0,
3_+861785+204024,1375.0,17.0,1253.0,971.5,1115.0,965.0,971.0,976.0,1087.5,1177.5,1075.0,1285.5,334.0,18.32783266848433,77.4155086282584,0.05109846964478493,-0.07647833228111267,0.0,0.0,0.0,
3_+861785+204025,1375.0,17.0,1253.0,971.5,1109.5,972.0,988.0,976.0,1087.5,1177.5,1099.0,1285.5,334.0,18.327922500012743,77.4155086282584,0.05346251279115677,-0.0656924769282341,0.0,0.0,0.0,
3_+861785+204026,1375.0,17.0,1285.0,991.5,1122.5,973.5,1008.0,999.0,1113.0,1200.0,1137.5,1344.5,334.0,18.328012331541156,77.4155086282584,0.06070321053266525,-0.06100035458803177,0.0,0.0,0.0,
3_+861785+204027,1375.0,17.0,1285.0,991.5,1137.0,994.0,1051.5,999.0,1113.0,1200.0,1184.5,1344.5,334.0,18.328102163069566,77.4155086282584,0.05978802964091301,-0.041079118847846985,0.0,0.0,0.0,
3_+861785+204028,1381.5,16.5,1458.0,1112.5,1143.5,1015.0,1080.5,1090.0,1184.5,1348.0,1242.5,1448.0,349.0,18.32819199459798,77.4155086282584,0.06972671300172806,-0.07970880717039108,0.0,0.0,0.0,
3_+861785+204029,1381.5,16.5,1458.0,1112.5,1166.5,1039.0,1143.5,1090.0,1184.5,1348.0,1350.0,1448.0,349.0,18.32828182612639,77.4155086282584,0.08279791474342346,-0.038379084318876266,0.0,0.0,0.0,
3_+861785+204030,1381.5,16.5,1706.5,1304.5,1200.5,1099.5,1200.5,1208.5,1387.5,1525.5,1568.5,1764.0,349.0,18.328371657654802,77.4155086282584,0.13318368792533875,-0.04183822125196457,0.0,0.0,0.0,
3_+861785+204031,1453.0,23.0,1778.0,1306.0,1257.0,1150.0,1259.0,1203.0,1348.0,1554.0,1553.0,1789.0,277.0,18.328461489183216,77.4155086282584,0.10455191880464554,-0.0675472840666771,0.0,0.0,0.0,
3_+861786+204023,1375.0,17.0,1228.5,941.0,1113.0,972.0,981.0,974.0,1024.5,1150.0,1086.0,1203.5,334.0,18.32774283695592,77.4155984597868,0.051096655428409576,-0.06148198992013931,0.0,0.0,0.0,
3_+861786+204024,1375.0,17.0,1221.0,955.5,1112.5,970.0,973.0,961.0,1018.0,1132.0,1077.5,1204.5,334.0,18.32783266848433,77.4155984597868,0.051304977387189865,-0.062391962856054306,0.0,0.0,0.0,
3_+861786+204025,1375.0,17.0,1221.0,955.5,1114.0,964.5,978.0,961.0,1018.0,1132.0,1073.5,1204.5,334.0,18.327922500012743,77.4155984597868,0.047009725123643875,-0.06425229460000992,0.0,0.0,0.0,
3_+861786+204026,1375.0,17.0,1249.0,970.0,1110.5,967.0,975.5,979.5,1055.0,1151.0,1086.0,1248.5,334.0,18.328012331541156,77.4155984597868,0.053925301879644394,-0.06942000985145569,0.0,0.0,0.0,
3_+861786+204027,1375.0,17.0,1249.0,970.0,1109.0,973.0,977.0,979.5,1055.0,1151.0,1102.5,1248.5,334.0,18.328102163069566,77.4155984597868,0.0606323778629303,-0.061956509947776794,0.0,0.0,0.0,
3_+861786+204028,1381.5,16.5,1457.5,1118.5,1119.5,992.0,1009.0,1077.0,1163.0,1308.0,1141.5,1408.0,349.0,18.32819199459798,77.4155984597868,0.06171648949384689,-0.12066301703453064,0.0,0.0,0.0,
3_+861786+204029,1381.5,16.5,1457.5,1118.5,1147.5,1032.0,1085.5,1077.0,1163.0,1308.0,1296.5,1408.0,349.0,18.32828182612639,77.4155984597868,0.08888047188520432,-0.058074645698070526,0.0,0.0,0.0,
3_+861786+204030,1381.5,16.5,1736.5,1302.0,1184.5,1090.0,1181.5,1196.0,1359.5,1489.0,1529.5,1658.0,349.0,18.328371657654802,77.4155984597868,0.1287640780210495,-0.06339194625616074,0.0,0.0,0.0,
3_+861786+204031,1381.5,16.5,1736.5,1302.0,1215.5,1120.0,1241.0,1196.0,1359.5,1489.0,1581.0,1658.0,349.0,18.328461489183216,77.4155984597868,0.12066611647605896,-0.04651317000389099,0.0,0.0,0.0,
3_+861786+204032,1381.5,16.5,1586.5,1178.5,1191.0,1089.5,1175.5,1156.5,1260.0,1449.0,1463.0,1552.0,349.0,18.328551320711625,77.4155984597868,0.10834809392690659,-0.04116970673203468,0.0,0.0,0.0,
3_+861786+204033,1381.5,16.5,1586.5,1178.5,1159.0,1029.5,1087.5,1156.5,1260.0,1449.0,1378.0,1552.0,349.0,18.32864115224004,77.4155984597868,0.11782949417829514,-0.0702459067106247,0.0,0.0,0.0,
3_+861787+204023,1375.0,17.0,1228.5,941.0,1118.5,980.0,978.5,974.0,1024.5,1150.0,1099.0,1203.5,334.0,18.32774283695592,77.4156882913152,0.05826207995414734,-0.05556948482990265,0.0,0.0,0.0,
3_+861787+204024,1375.0,17.0,1221.0,955.5,1118.5,966.0,970.0,961.0,1018.0,1132.0,1089.5,1204.5,334.0,18.32783266848433,77.4156882913152,0.058366548269987106,-0.056876376271247864,0.0,0.0,0.0,
3_+861787+204025,1375.0,17.0,1221.0,955.5,1122.0,958.0,971.0,961.0,1018.0,1132.0,1082.0,1204.5,334.0,18.327922500012743,77.4156882913152,0.054591841995716095,-0.06033172085881233,0.0,0.0,0.0,
3_+861787+204026,1375.0,17.0,1249.0,970.0,1121.0,963.5,975.5,979.5,1055.0,1151.0,1090.5,1248.5,334.0,18.328012331541156,77.4156882913152,0.055994607508182526,-0.0674980878829956,0.0,0.0,0.0,
3_+861787+204027,1375.0,17.0,1249.0,970.0,1118.5,964.0,982.0,979.5,1055.0,1151.0,1106.5,1248.5,334.0,18.328102163069566,77.4156882913152,0.060042645782232285,-0.06013312190771103,0.0,0.0,0.0,
3_+861787+204028,1381.5,16.5,1457.5,1118.5,1118.0,977.5,1011.0,1077.0,1163.0,1308.0,1126.5,1408.0,349.0,18.32819199459798,77.4156882913152,0.05475032702088356,-0.126859650015831,0.0,0.0,0.0,
3_+861787+204029,1381.5,16.5,1457.5,1118.5,1144.0,1017.0,1061.5,1077.0,1163.0,1308.0,1228.0,1408.0,349.0,18.32828182612639,77.4156882913152,0.07331880182027817,-0.08474896848201752,0.0,0.0,0.0,
3_+861787+204030,1381.5,16.5,1736.5,1302.0,1188.0,1059.5,1142.0,1196.0,1359.5,1489.0,1359.5,1658.0,349.0,18.328371657654802,77.4156882913152,0.08717149496078491,-0.12173518538475037,0.0,0.0,0.0,
3_+861787+204031,1381.5,16.5,1736.5,1302.0,1192.0,1077.5,1170.0,1196.0,1359.5,1489.0,1402.5,1658.0,349.0,18.328461489183216,77.4156882913152,0.09045560657978058,-0.10602320730686188,0.0,0.0,0.0,
3_+861787+204032,1381.5,16.5,1586.5,1178.5,1162.0,1037.5,1098.5,1156.5,1260.0,1449.0,1310.5,1552.0,349.0,18.328551320711625,77.4156882913152,0.08772028237581253,-0.09544673562049866,0.0,0.0,0.0,
3_+861787+204033,1381.5,16.5,1586.5,1178.5,1146.0,1020.5,1048.0,1156.5,1260.0,1449.0,1265.0,1552.0,349.0,18.32864115224004,77.4156882913152,0.09476851671934128,-0.11270280182361603,0.0,0.0,0.0,
3_+861788+204023,1375.0,17.0,1395.0,979.5,1103.5,955.0,949.5,1019.5,1238.5,1453.0,1117.0,1550.5,334.0,18.32774283695592,77.41577812284362,0.08180736750364304,-0.11057350784540176,0.0,0.0,0.0,
3_+861788+204024,1375.0,17.0,1294.5,968.0,1110.5,965.5,971.5,974.0,1115.0,1205.5,1092.5,1350.5,334.0,18.32783266848433,77.41577812284362,0.05892839655280113,-0.08457042276859283,0.0,0.0,0.0,
3_+861788+204025,1375.0,17.0,1294.5,968.0,1113.5,958.5,973.0,974.0,1115.0,1205.5,1075.0,1350.5,334.0,18.327922500012743,77.41577812284362,0.050119202584028244,-0.09258220344781876,0.0,0.0,0.0,
3_+861788+204026,1375.0,17.0,1265.0,973.0,1118.0,968.5,967.5,967.5,1030.0,1126.0,1067.0,1222.0,334.0,18.328012331541156,77.41577812284362,0.04929589852690697,-0.08492939919233322,0.0,0.0,0.0,
3_+861788+204027,1375.0,17.0,1265.0,973.0,1116.0,957.0,971.0,967.5,1030.0,1126.0,1078.5,1222.0,334.0,18.328102163069566,77.41577812284362,0.05295681953430176,-0.07960759848356247,0.0,0.0,0.0,
3_+861788+204028,1381.5,16.5,1430.5,1129.5,1113.0,967.0,992.5,1053.5,1141.5,1255.5,1111.0,1397.5,349.0,18.32819199459798,77.41577812284362,0.05704078450798988,-0.12487038224935532,0.0,0.0,0.0,
3_+861788+204029,1381.5,16.5,1430.5,1129.5,1148.5,1024.0,1076.0,1053.5,1141.5,1255.5,1251.5,1397.5,349.0,18.32828182612639,77.41577812284362,0.07561314105987549,-0.0662795752286911,0.0,0.0,0.0,
3_+861788+204030,1381.5,16.5,1671.0,1269.0,1198.0,1072.0,1160.0,1152.0,1253.5,1383.0,1377.5,1540.5,349.0,18.328371657654802,77.41577812284362,0.08588085323572159,-0.09626507759094238,0.0,0.0,0.0,
3_+861788+204031,1381.5,16.5,1671.0,1269.0,1189.0,1064.5,1140.0,1152.0,1253.5,1383.0,1372.0,1540.5,349.0,18.328461489183216,77.41577812284362,0.09201084077358246,-0.098478302359581,0.0,0.0,0.0,
3_+861788+204032,1381.5,16.5,1467.0,1109.5,1146.5,996.0,1059.5,1076.0,1150.5,1304.0,1227.0,1442.5,349.0,18.328551320711625,77.41577812284362,0.07259304821491241,-0.08963488042354584,0.0,0.0,0.0,
3_+861788+204033,1381.5,16.5,1467.0,1109.5,1129.5,985.0,1002.5,1076.0,1150.5,1304.0,1174.5,1442.5,349.0,18.32864115224004,77.41577812284362,0.07969913631677628,-0.1110440343618393,0.0,0.0,0.0,
3_+861789+204023,1449.0,24.0,1369.0,962.0,1172.0,1025.0,981.0,1009.0,1155.0,1412.0,1326.0,1496.0,273.0,18.32774283695592,77.41586795437203,0.1495448648929596,-0.015955472365021706,0.0,0.0,0.0,
3_+861789+204024,1375.0,17.0,1294.5,968.0,1100.0,971.0,958.5,974.0,1115.0,1205.5,1196.5,1350.5,334.0,18.32783266848433,77.41586795437203,0.10939384996891022,-0.0405891090631485,0.0,0.0,0.0,
3_+861789+204025,1375.0,17.0,1294.5,968.0,1117.0,973.5,974.0,974.0,1115.0,1205.5,1093.5,1350.5,334.0,18.327922500012743,77.41586795437203,0.05806155875325203,-0.08417104184627533,0.0,0.0,0.0,
3_+861789+204026,1375.0,17.0,1265.0,973.0,1115.5,968.5,975.0,967.5,1030.0,1126.0,1088.5,1222.0,334.0,18.328012331541156,77.41586795437203,0.05530253052711487,-0.07500402629375458,0.0,0.0,0.0,
3_+861789+204027,1375.0,17.0,1265.0,973.0,1116.0,960.5,971.0,967.5,1030.0,1126.0,1074.5,1222.0,334.0,18.328102163069566,77.41586795437203,0.050865236669778824,-0.0814656913280487,0.0,0.0,0.0,
3_+861789+204028,1381.5,16.5,1430.5,1129.5,1120.5,971.0,1000.5,1053.5,1141.5,1255.5,1118.5,1397.5,349.0,18.32819199459798,77.41586795437203,0.05642883852124214,-0.12186238169670105,0.0,0.0,0.0,
3_+861789+204029,1381.5,16.5,1430.5,1129.5,1158.5,1030.5,1105.5,1053.5,1141.5,1255.5,1291.0,1397.5,349.0,18.32828182612639,77.41586795437203,0.07777679711580276,-0.05105626955628395,0.0,0.0,0.0,
3_+861789+204030,1381.5,16.5,1671.0,1269.0,1189.5,1070.5,1177.0,1152.0,1253.5,1383.0,1402.0,1540.5,349.0,18.328371657654802,77.41586795437203,0.08743536472320557,-0.08749492466449738,0.0,0.0,0.0,
3_+861789+204031,1381.5,16.5,1671.0,1269.0,1176.5,1069.0,1125.5,1152.0,1253.5,1383.0,1365.5,1540.5,349.0,18.328461489183216,77.41586795437203,0.09600584208965302,-0.10082481056451797,0.0,0.0,0.0,
3_+861789+204032,1381.5,16.5,1467.0,1109.5,1148.0,1001.0,1045.0,1076.0,1150.5,1304.0,1188.5,1442.5,349.0,18.328551320711625,77.41586795437203,0.06358589231967926,-0.10542522370815277,0.0,0.0,0.0,
3_+861790+204025,1395.5,16.5,1699.0,1196.0,1143.0,1006.5,1072.0,1122.0,1321.5,1420.0,1270.5,1614.5,387.0,18.327922500012743,77.41595778590045,0.08453603088855743,-0.14438945055007935,0.0,0.0,0.0,
3_+861790+204026,1395.5,16.5,1551.5,1127.0,1141.5,1007.0,1055.5,1080.5,1184.5,1338.0,1218.0,1439.5,387.0,18.328012331541156,77.41595778590045,0.07119615375995636,-0.12065191566944122,0.0,0.0,0.0,
3_+861790+204027,1395.5,16.5,1551.5,1127.0,1121.5,982.5,1011.0,1080.5,1184.5,1338.0,1138.0,1439.5,387.0,18.328102163069566,77.41595778590045,0.05912790074944496,-0.15380379557609558,0.0,0.0,0.0,
3_+861790+204028,1392.0,16.0,1611.0,1237.0,1124.0,984.0,1013.0,1107.5,1276.0,1375.5,1150.5,1566.0,369.5,18.32819199459798,77.41595778590045,0.06451033800840378,-0.16608795523643494,0.0,0.0,0.0,
3_+861790+204029,1392.0,16.0,1611.0,1237.0,1172.0,1045.0,1112.5,1107.5,1276.0,1375.5,1309.5,1566.0,369.5,18.32828182612639,77.41595778590045,0.08176956325769424,-0.10357469320297241,0.0,0.0,0.0,
3_+861790+204030,1392.0,16.0,1771.0,1352.5,1199.0,1095.5,1201.0,1230.5,1324.0,1493.0,1462.5,1627.5,369.5,18.328371657654802,77.41595778590045,0.09820569306612015,-0.09542656689882278,0.0,0.0,0.0,
3_+861790+204031,1392.0,16.0,1771.0,1352.5,1190.5,1067.0,1164.0,1230.5,1324.0,1493.0,1394.0,1627.5,369.5,18.328461489183216,77.41595778590045,0.08923621475696564,-0.11976756900548935,0.0,0.0,0.0,
3_+861790+204032,1392.0,16.0,1479.5,1132.0,1153.5,1010.0,1068.5,1076.5,1194.5,1298.0,1199.5,1453.0,369.5,18.328551320711625,77.41595778590045,0.057225365191698074,-0.10484214872121811,0.0,0.0,0.0,
3_+861791+204028,1392.0,16.0,1611.0,1237.0,1147.5,1019.5,1050.0,1107.5,1276.0,1375.5,1333.5,1566.0,369.5,18.32819199459798,77.41604761742886,0.11891386657953262,-0.09377487003803253,0.0,0.0,0.0,
3_+861791+204029,1392.0,16.0,1611.0,1237.0,1187.5,1076.5,1187.0,1107.5,1276.0,1375.5,1432.5,1566.0,369.5,18.32828182612639,77.41604761742886,0.09414248913526535,-0.058078788220882416,0.0,0.0,0.0,
3_+861791+204030,1392.0,16.0,1771.0,1352.5,1229.5,1135.5,1273.0,1230.5,1324.0,1493.0,1561.0,1627.5,369.5,18.328371657654802,77.41604761742886,0.10159546136856079,-0.06309524178504944,0.0,0.0,0.0,
3_+861791+204031,1392.0,16.0,1771.0,1352.5,1211.0,1101.5,1205.5,1230.5,1324.0,1493.0,1448.0,1627.5,369.5,18.328461489183216,77.41604761742886,0.08984532207250595,-0.10188858211040497,0.0,0.0,0.0,
3_+861791+204032,1392.0,16.0,1479.5,1132.0,1165.5,1029.5,1079.5,1076.5,1194.5,1298.0,1231.0,1453.0,369.5,18.328551320711625,77.41604761742886,0.0646374449133873,-0.09235256910324097,0.0,0.0,0.0,
3_+861792+204030,1392.0,16.0,1815.5,1323.5,1185.0,1104.5,1203.0,1212.5,1357.0,1524.5,1526.0,1660.0,369.5,18.328371657654802,77.41613744895727,0.11897741258144379,-0.08662943542003632,0.0,0.0,0.0,
3_+861792+204031,1392.0,16.0,1815.5,1323.5,1192.5,1100.0,1210.0,1212.5,1357.0,1524.5,1485.5,1660.0,369.5,18.328461489183216,77.41613744895727,0.10163164883852005,-0.10042120516300201,0.0,0.0,0.0,
3_+861792+204032,1392.0,16.0,1623.0,1179.5,1176.5,1059.0,1128.5,1147.5,1283.5,1438.0,1335.5,1582.5,369.5,18.328551320711625,77.41613744895727,0.08251392096281052,-0.09845250844955444,0.0,0.0,0.0,
3_+861793+204032,1392.0,16.0,1623.0,1179.5,1175.0,1063.5,1166.0,1147.5,1283.5,1438.0,1480.5,1582.5,369.5,18.328551320711625,77.41622728048569,0.11841826140880585,-0.04625290632247925,0.0,0.0,0.0,
4_+861749+203946,1446.0,25.0,1352.0,1033.0,1203.0,1063.0,1051.0,1062.0,1185.0,1311.0,1207.0,1416.0,260.0,18.3208258092682,77.41227469323556,0.0690876916050911,-0.05666276067495346,0.0,0.0,0.0,
4_+861749+203947,1380.5,17.0,1361.0,1060.5,1132.0,982.0,1005.5,1084.0,1211.0,1326.5,1128.0,1447.5,325.0,18.32091564079661,77.41227469323556,0.05663236230611801,-0.09429603815078735,0.0,0.0,0.0,
4_+861749+203948,1380.5,17.0,1264.5,999.0,1106.5,960.0,953.0,1005.0,1121.5,1267.0,1083.0,1364.0,325.0,18.321005472325023,77.41227469323556,0.06406307220458984,-0.07735490798950195,0.0,0.0,0.0,
4_+861750+203946,1380.5,17.0,1361.0,1060.5,1179.0,1071.5,1123.5,1084.0,1211.0,1326.5,1329.5,1447.5,325.0,18.3208258092682,77.41236452476397,0.08375260978937149,-0.011905146762728691,0.0,0.0,0.0,
4_+861750+203947,1380.5,17.0,1361.0,1060.5,1155.5,1032.5,1067.5,1084.0,1211.0,1326.5,1279.0,1447.5,325.0,18.32091564079661,77.41236452476397,0.09012842178344727,-0.03118492104113102,0.0,0.0,0.0,
4_+861750+203948,1380.5,17.0,1264.5,999.0,1132.0,994.5,1017.0,1005.0,1121.5,1267.0,1250.0,1364.0,325.0,18.321005472325023,77.41236452476397,0.10272735357284546,-0.00579952634871006,0.0,0.0,0.0,
4_+861750+203949,1446.0,25.0,1249.0,956.0,1172.0,996.0,1023.0,983.0,1111.0,1283.0,1182.0,1353.0,260.0,18.321095303853436,77.41236452476397,0.07210884243249893,-0.027560675516724586,0.0,0.0,0.0,
4_+861750+203950,1438.0,25.0,1211.0,918.0,1161.0,991.0,960.0,969.0,1092.0,1306.0,1157.0,1417.0,260.0,18.321185135381846,77.41236452476397,0.09305620938539505,-0.022804053500294685,0.0,0.0,0.0,
4_+861750+203951,1438.0,25.0,1211.0,918.0,1158.0,987.0,940.0,969.0,1092.0,1306.0,1109.0,1417.0,260.0,18.32127496691026,77.41236452476397,0.08247926086187363,-0.04396551847457886,0.0,0.0,0.0,
4_+861750+203952,1438.0,25.0,1220.0,916.0,1172.0,995.0,977.0,966.0,1026.0,1208.0,1073.0,1298.0,260.0,18.32136479843867,77.41236452476397,0.04682926833629608,-0.06410815566778183,0.0,0.0,0.0,
4_+861751+203945,1387.5,17.5,1378.0,1099.5,1181.0,1068.5,1128.0,1116.0,1208.0,1329.5,1258.5,1425.0,334.5,18.320735977739787,77.41245435629239,0.05469485744833946,-0.045356690883636475,0.0,0.0,0.0,
4_+861751+203946,1387.5,17.5,1424.5,1116.0,1181.5,1077.0,1136.5,1130.0,1223.0,1349.5,1289.5,1440.0,334.5,18.3208258092682,77.41245435629239,0.06313411146402359,-0.04968315735459328,0.0,0.0,0.0,
4_+861751+203947,1387.5,17.5,1424.5,1116.0,1188.0,1074.0,1134.0,1130.0,1223.0,1349.5,1308.0,1440.0,334.5,18.32091564079661,77.41245435629239,0.07125541567802429,-0.04256044328212738,0.0,0.0,0.0,
4_+861751+203948,1387.5,17.5,1442.0,1100.0,1182.0,1071.0,1125.5,1139.5,1264.5,1391.0,1359.0,1472.5,334.5,18.321005472325023,77.41245435629239,0.09403697401285172,-0.02957240864634514,0.0,0.0,0.0,
4_+861751+203949,1453.0,25.0,1464.0,1061.0,1211.0,1074.0,1121.0,1134.0,1275.0,1418.0,1405.0,1483.0,267.0,18.321095303853436,77.41245435629239,0.11243072152137756,-0.02056465670466423,0.0,0.0,0.0,
4_+861751+203950,,,,,,,,,,,,,,18.321185135381846,77.41245435629239,,,,,,
4_+861751+203951,,,,,,,,,,,,,,18.32127496691026,77.41245435629239,,,,,,
4_+861751+203952,1453.0,24.0,1407.0,1028.0,1178.0,1027.0,1061.0,1092.0,1287.0,1412.0,1339.0,1508.0,274.0,18.32136479843867,77.41245435629239,0.1158333346247673,-0.02476329170167446,0.0,0.0,0.0,
4_+861751+203953,1387.0,16.5,1399.0,1033.0,1135.0,998.5,1040.5,1119.5,1293.0,1406.0,1252.5,1586.0,349.0,18.321454629967082,77.41245435629239,0.09128443151712418,-0.05625516176223755,0.0,0.0,0.0,
4_+861751+203954,1387.0,16.5,1440.0,1126.0,1130.0,997.5,1032.5,1112.0,1212.5,1349.5,1189.0,1449.0,349.0,18.321544461495495,77.41245435629239,0.07063066959381104,-0.09530612826347351,0.0,0.0,0.0,
4_+861752+203945,1387.5,17.5,1378.0,1099.5,1169.0,1051.0,1092.0,1116.0,1208.0,1329.5,1222.5,1425.0,334.5,18.320735977739787,77.4125441878208,0.05642146244645119,-0.05978900566697121,0.0,0.0,0.0,
4_+861752+203946,1387.5,17.5,1424.5,1116.0,1150.5,1041.0,1077.0,1130.0,1223.0,1349.5,1223.0,1440.0,334.5,18.3208258092682,77.4125441878208,0.0634782612323761,-0.07608594745397568,0.0,0.0,0.0,
4_+861752+203947,1387.5,17.5,1424.5,1116.0,1162.0,1034.5,1081.5,1130.0,1223.0,1349.5,1231.0,1440.0,334.5,18.32091564079661,77.4125441878208,0.06480243057012558,-0.0727991908788681,0.0,0.0,0.0,
4_+861752+203948,1387.5,17.5,1442.0,1100.0,1174.0,1054.0,1097.5,1139.5,1264.5,1391.0,1270.5,1472.5,334.5,18.321005472325023,77.4125441878208,0.07327069342136383,-0.0631914809346199,0.0,0.0,0.0,
4_+861752+203949,1387.5,17.5,1442.0,1100.0,1173.0,1059.5,1103.5,1139.5,1264.5,1391.0,1306.5,1472.5,334.5,18.321095303853436,77.4125441878208,0.08423948287963867,-0.04929712414741516,0.0,0.0,0.0,
4_+861752+203950,1321.0,9.0,1416.0,1056.0,1119.0,1005.0,1061.0,1171.0,1378.0,1507.0,1307.0,1714.0,424.0,18.321185135381846,77.4125441878208,0.10388513654470444,-0.0400293804705143,0.0,0.0,0.0,
4_+861752+203951,,,,,,,,,,,,,,18.32127496691026,77.4125441878208,,,,,,
