system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Latitude,Longitude,NDVI,NDWI,QA10,QA20,QA60,.geo
3_+861810+204029,1373.5,17.0,1236.0,963.0,1128.5,973.0,999.0,992.5,1060.0,1178.0,1138.0,1263.0,318.5,18.32828182612639,77.41775441646868,0.06522725522518158,-0.041263557970523834,0.0,0.0,0.0,
3_+861810+204030,1373.5,17.0,1236.0,963.0,1119.5,970.0,977.0,992.5,1060.0,1178.0,1097.0,1263.0,318.5,18.328371657654802,77.41775441646868,0.05811011791229248,-0.059566885232925415,0.0,0.0,0.0,
3_+861811+204016,1396.0,17.5,1437.5,1074.5,1155.5,1035.5,1085.0,1073.5,1217.5,1364.0,1230.0,1491.5,353.5,18.327114016257035,77.4178442479971,0.06255635619163513,-0.07787594199180603,0.0,0.0,0.0,
3_+861811+204017,1396.0,17.5,1415.0,1056.5,1152.5,1021.0,1055.0,1069.5,1248.0,1360.0,1201.5,1529.0,353.5,18.327203847785448,77.4178442479971,0.06466115266084671,-0.0818965882062912,0.0,0.0,0.0,
3_+861811+204018,1396.0,17.5,1415.0,1056.5,1134.0,1008.5,1023.5,1069.5,1248.0,1360.0,1172.5,1529.0,353.5,18.327293679313858,77.4178442479971,0.06774391233921051,-0.09398782253265381,0.0,0.0,0.0,
3_+861811+204019,1396.0,17.5,1423.5,1083.5,1139.0,1012.0,1044.0,1092.5,1227.5,1321.0,1174.0,1439.5,353.5,18.32738351084227,77.4178442479971,0.058725956827402115,-0.09615354239940643,0.0,0.0,0.0,
3_+861811+204020,1396.0,17.5,1423.5,1083.5,1170.5,1053.5,1089.0,1092.5,1227.5,1321.0,1238.5,1439.5,353.5,18.327473342370684,77.4178442479971,0.0647369846701622,-0.0694766491651535,0.0,0.0,0.0,
3_+861811+204021,1383.5,17.5,1443.5,1120.0,1184.0,1086.0,1144.0,1138.5,1242.5,1379.0,1348.5,1490.0,324.0,18.327563173899094,77.4178442479971,0.08237842470407486,-0.034007713198661804,0.0,0.0,0.0,
3_+861811+204022,1383.5,17.5,1443.5,1120.0,1194.5,1108.5,1170.0,1138.5,1242.5,1379.0,1393.0,1490.0,324.0,18.327653005427507,77.4178442479971,0.08698606491088867,-0.01782388612627983,0.0,0.0,0.0,
3_+861811+204023,1383.5,17.5,1426.5,1104.0,1198.0,1103.5,1184.0,1149.0,1252.5,1365.0,1368.0,1499.0,324.0,18.32774283695592,77.4178442479971,0.07199135422706604,-0.021100714802742004,0.0,0.0,0.0,
3_+861811+204024,1383.5,17.5,1426.5,1104.0,1192.0,1110.0,1176.0,1149.0,1252.5,1365.0,1339.0,1499.0,324.0,18.32783266848433,77.4178442479971,0.06450150161981583,-0.03194910287857056,0.0,0.0,0.0,
3_+861811+204025,1383.5,17.5,1344.5,1020.0,1175.0,1046.5,1086.5,1077.5,1158.0,1300.5,1288.5,1396.5,324.0,18.327922500012743,77.4178442479971,0.08507237583398819,-0.021509351208806038,0.0,0.0,0.0,
3_+861811+204026,1383.5,17.5,1344.5,1020.0,1122.5,988.0,989.5,1077.5,1158.0,1300.5,1206.5,1396.5,324.0,18.328012331541156,77.4178442479971,0.09884306788444519,-0.054257240146398544,0.0,0.0,0.0,
3_+861811+204027,1373.5,17.0,1316.0,1013.0,1130.5,967.5,998.5,1026.5,1128.0,1244.0,1144.0,1355.0,318.5,18.328102163069566,77.4178442479971,0.0681406632065773,-0.06980124115943909,0.0,0.0,0.0,
3_+861811+204028,1373.5,17.0,1316.0,1013.0,1131.0,983.0,1021.5,1026.5,1128.0,1244.0,1138.5,1355.0,318.5,18.32819199459798,77.4178442479971,0.054287176579236984,-0.07230204343795776,0.0,0.0,0.0,
3_+861811+204029,1373.5,17.0,1287.5,987.5,1130.5,981.0,1019.5,1009.0,1103.5,1219.5,1140.0,1321.0,318.5,18.32828182612639,77.4178442479971,0.05581396818161011,-0.06076789274811745,0.0,0.0,0.0,
3_+861811+204030,1373.5,17.0,1287.5,987.5,1117.5,973.0,976.5,1009.0,1103.5,1219.5,1103.0,1321.0,318.5,18.328371657654802,77.4178442479971,0.061030205339193344,-0.07717595994472504,0.0,0.0,0.0,
3_+861812+204016,1396.0,17.5,1437.5,1074.5,1144.0,1035.0,1049.0,1073.5,1217.5,1364.0,1378.5,1491.5,353.5,18.327114016257035,77.41793407952551,0.13574865460395813,-0.020952023565769196,0.0,0.0,0.0,
3_+861812+204017,1396.0,17.5,1415.0,1056.5,1127.0,1005.0,987.0,1069.5,1248.0,1360.0,1373.0,1529.0,353.5,18.327203847785448,77.41793407952551,0.163429394364357,-0.01529497466981411,0.0,0.0,0.0,
3_+861812+204018,1396.0,17.5,1415.0,1056.5,1118.5,1006.0,995.5,1069.5,1248.0,1360.0,1281.5,1529.0,353.5,18.327293679313858,77.41793407952551,0.12611089646816254,-0.04972261190414429,0.0,0.0,0.0,
3_+861812+204019,1396.0,17.5,1423.5,1083.5,1180.5,1077.0,1136.5,1092.5,1227.5,1321.0,1289.0,1439.5,353.5,18.32738351084227,77.41793407952551,0.06313920766115189,-0.04954579100012779,0.0,0.0,0.0,
3_+861812+204020,1396.0,17.5,1423.5,1083.5,1197.5,1105.0,1163.5,1092.5,1227.5,1321.0,1288.0,1439.5,353.5,18.327473342370684,77.41793407952551,0.050851382315158844,-0.04994000494480133,0.0,0.0,0.0,
3_+861812+204021,1383.5,17.5,1443.5,1120.0,1175.0,1065.5,1097.5,1138.5,1242.5,1379.0,1234.0,1490.0,324.0,18.327563173899094,77.41793407952551,0.05856649950146675,-0.07819554209709167,0.0,0.0,0.0,
3_+861812+204022,1383.5,17.5,1443.5,1120.0,1163.5,1052.5,1102.5,1138.5,1242.5,1379.0,1222.0,1490.0,324.0,18.327653005427507,77.41793407952551,0.05170740932226181,-0.08305297791957855,0.0,0.0,0.0,
3_+861812+204023,1383.5,17.5,1426.5,1104.0,1183.0,1062.0,1127.5,1149.0,1252.5,1365.0,1245.5,1499.0,324.0,18.32774283695592,77.41793407952551,0.0500020869076252,-0.06773565709590912,0.0,0.0,0.0,
3_+861812+204024,1383.5,17.5,1426.5,1104.0,1168.5,1071.0,1109.5,1149.0,1252.5,1365.0,1267.5,1499.0,324.0,18.32783266848433,77.41793407952551,0.06653468310832977,-0.05901620537042618,0.0,0.0,0.0,
3_+861812+204025,1383.5,17.5,1344.5,1020.0,1159.5,1036.5,1057.5,1077.5,1158.0,1300.5,1233.5,1396.5,324.0,18.327922500012743,77.41793407952551,0.07682234793901443,-0.04306403547525406,0.0,0.0,0.0,
3_+861812+204026,1383.5,17.5,1344.5,1020.0,1138.0,1010.5,1012.0,1077.5,1158.0,1300.5,1213.5,1396.5,324.0,18.328012331541156,77.41793407952551,0.09062556177377701,-0.051342181861400604,0.0,0.0,0.0,
3_+861812+204027,1373.5,17.0,1316.0,1013.0,1132.5,1002.5,1019.5,1026.5,1128.0,1244.0,1219.5,1355.0,318.5,18.328102163069566,77.41793407952551,0.08955701440572739,-0.03806426376104355,0.0,0.0,0.0,
3_+861812+204028,1373.5,17.0,1316.0,1013.0,1141.5,1016.0,1043.0,1026.5,1128.0,1244.0,1231.5,1355.0,318.5,18.32819199459798,77.41793407952551,0.08313234895467758,-0.03303586691617966,0.0,0.0,0.0,
3_+861812+204029,1373.5,17.0,1287.5,987.5,1145.5,1007.0,1039.0,1009.0,1103.5,1219.5,1169.5,1321.0,318.5,18.32828182612639,77.41793407952551,0.05881950259208679,-0.048309676349163055,0.0,0.0,0.0,
3_+861813+204016,1396.0,17.5,1682.5,1251.0,1160.0,1041.0,1042.5,1150.0,1299.0,1458.5,1408.5,1601.0,353.5,18.327114016257035,77.41802391105392,0.1493246853351593,-0.08865223824977875,0.0,0.0,0.0,
3_+861813+204017,1396.0,17.5,1635.0,1192.0,1160.5,1052.0,1025.0,1173.5,1349.5,1532.5,1503.0,1662.5,353.5,18.327203847785448,77.41802391105392,0.18906550109386444,-0.042123943567276,0.0,0.0,0.0,
3_+861813+204018,1396.0,17.5,1635.0,1192.0,1159.5,1066.5,1047.5,1173.5,1349.5,1532.5,1465.5,1662.5,353.5,18.327293679313858,77.41802391105392,0.16541661322116852,-0.0555979460477829,0.0,0.0,0.0,
3_+861813+204019,1396.0,17.5,1522.5,1130.5,1224.5,1122.5,1152.5,1152.0,1306.0,1428.0,1438.0,1544.5,353.5,18.32738351084227,77.41802391105392,0.10885801911354065,-0.029542503878474236,0.0,0.0,0.0,
3_+861813+204020,1396.0,17.5,1522.5,1130.5,1181.0,1094.0,1110.0,1152.0,1306.0,1428.0,1309.0,1544.5,353.5,18.327473342370684,77.41802391105392,0.08153628557920456,-0.07584211975336075,0.0,0.0,0.0,
3_+861813+204021,1383.5,17.5,1343.5,1045.5,1140.5,1035.5,1060.0,1066.5,1139.0,1271.0,1183.0,1341.5,324.0,18.327563173899094,77.41802391105392,0.05467897653579712,-0.06380193680524826,0.0,0.0,0.0,
3_+861813+204022,1383.5,17.5,1343.5,1045.5,1140.0,1034.5,1065.0,1066.5,1139.0,1271.0,1183.0,1341.5,324.0,18.327653005427507,77.41802391105392,0.05288517475128174,-0.06350137293338776,0.0,0.0,0.0,
3_+861813+204023,1383.5,17.5,1301.5,1024.5,1161.0,1035.5,1082.5,1042.5,1145.5,1233.5,1196.0,1339.5,324.0,18.32774283695592,77.41802391105392,0.050089605152606964,-0.042180776596069336,0.0,0.0,0.0,
3_+861813+204024,1383.5,17.5,1301.5,1024.5,1154.0,1031.0,1061.0,1042.5,1145.5,1233.5,1173.5,1339.5,324.0,18.32783266848433,77.41802391105392,0.05019645392894745,-0.05176742747426033,0.0,0.0,0.0,
3_+861813+204025,1383.5,17.5,1295.5,1022.5,1129.0,1015.5,1043.5,1040.5,1130.5,1235.0,1153.0,1334.0,324.0,18.327922500012743,77.41802391105392,0.049863409250974655,-0.05811575427651405,0.0,0.0,0.0,
3_+861813+204026,1383.5,17.5,1295.5,1022.5,1129.0,1003.0,1046.5,1040.5,1130.5,1235.0,1148.5,1334.0,324.0,18.328012331541156,77.41802391105392,0.04663451761007309,-0.060094039887189865,0.0,0.0,0.0,
3_+861813+204027,1373.5,17.0,1345.0,1033.5,1136.0,1008.0,1047.0,1060.5,1156.0,1248.0,1176.5,1350.0,318.5,18.328102163069566,77.41802391105392,0.058632344007492065,-0.06666383147239685,0.0,0.0,0.0,
3_+861813+204028,1373.5,17.0,1345.0,1033.5,1152.0,1020.0,1062.5,1060.5,1156.0,1248.0,1214.0,1350.0,318.5,18.32819199459798,77.41802391105392,0.0667390301823616,-0.051230207085609436,0.0,0.0,0.0,
3_+861813+204029,1373.5,17.0,1353.5,1028.0,1160.5,1023.5,1069.5,1068.5,1155.5,1283.5,1230.5,1366.0,318.5,18.32828182612639,77.41802391105392,0.06999283283948898,-0.04758181422948837,0.0,0.0,0.0,
3_+861814+204015,1396.0,17.5,1682.5,1251.0,1190.0,1061.5,1162.0,1150.0,1299.0,1458.5,1408.5,1601.0,353.5,18.327024184728625,77.41811374258234,0.0958816334605217,-0.0886596292257309,0.0,0.0,0.0,
3_+861814+204016,1396.0,17.5,1682.5,1251.0,1170.0,1052.5,1138.5,1150.0,1299.0,1458.5,1378.5,1601.0,353.5,18.327114016257035,77.41811374258234,0.09535153210163116,-0.09931746125221252,0.0,0.0,0.0,
3_+861814+204017,1396.0,17.5,1635.0,1192.0,1183.0,1058.0,1132.0,1173.5,1349.5,1532.5,1402.0,1662.5,353.5,18.327203847785448,77.41811374258234,0.10641853511333466,-0.0768168568611145,0.0,0.0,0.0,
3_+861814+204018,1396.0,17.5,1635.0,1192.0,1203.0,1100.5,1182.5,1173.5,1349.5,1532.5,1440.5,1662.5,353.5,18.327293679313858,77.41811374258234,0.09847424924373627,-0.0632435753941536,0.0,0.0,0.0,
3_+861814+204019,1396.0,17.5,1522.5,1130.5,1240.5,1134.0,1234.0,1152.0,1306.0,1428.0,1473.5,1544.5,353.5,18.32738351084227,77.41811374258234,0.08800318092107773,-0.01661037467420101,0.0,0.0,0.0,
3_+861814+204020,1396.0,17.5,1522.5,1130.5,1194.0,1063.5,1112.5,1152.0,1306.0,1428.0,1298.0,1544.5,353.5,18.327473342370684,77.41811374258234,0.07606619596481323,-0.08053965866565704,0.0,0.0,0.0,
3_+861814+204021,1383.5,17.5,1343.5,1045.5,1137.5,1006.0,1018.5,1066.5,1139.0,1271.0,1143.5,1341.5,324.0,18.327563173899094,77.41811374258234,0.0577455572783947,-0.08052941411733627,0.0,0.0,0.0,
3_+861814+204022,1383.5,17.5,1343.5,1045.5,1131.5,1000.0,1017.0,1066.5,1139.0,1271.0,1128.0,1341.5,324.0,18.327653005427507,77.41811374258234,0.052379097789525986,-0.08717957139015198,0.0,0.0,0.0,
3_+861814+204023,1383.5,17.5,1301.5,1024.5,1145.0,1012.5,1053.5,1042.5,1145.5,1233.5,1150.5,1339.5,324.0,18.32774283695592,77.41811374258234,0.044311609119176865,-0.06153200566768646,0.0,0.0,0.0,
3_+861814+204024,1383.5,17.5,1301.5,1024.5,1137.5,1016.5,1044.0,1042.5,1145.5,1233.5,1153.5,1339.5,324.0,18.32783266848433,77.41811374258234,0.04983822628855705,-0.06023218482732773,0.0,0.0,0.0,
3_+861814+204025,1383.5,17.5,1295.5,1022.5,1141.5,1013.0,1046.5,1040.5,1130.5,1235.0,1149.5,1334.0,324.0,18.327922500012743,77.41811374258234,0.04719989001750946,-0.05966214835643768,0.0,0.0,0.0,
3_+861814+204026,1383.5,17.5,1295.5,1022.5,1151.5,1021.0,1051.5,1040.5,1130.5,1235.0,1156.5,1334.0,324.0,18.328012331541156,77.41811374258234,0.04785976931452751,-0.056606315076351166,0.0,0.0,0.0,
3_+861814+204027,1373.5,17.0,1345.0,1033.5,1131.5,1007.5,1042.5,1060.5,1156.0,1248.0,1167.5,1350.0,318.5,18.328102163069566,77.41811374258234,0.05685754120349884,-0.0704663023352623,0.0,0.0,0.0,
3_+861814+204028,1373.5,17.0,1345.0,1033.5,1147.5,1018.5,1075.0,1060.5,1156.0,1248.0,1208.5,1350.0,318.5,18.32819199459798,77.41811374258234,0.05860292166471481,-0.0533507876098156,0.0,0.0,0.0,
3_+861814+204029,1373.5,17.0,1353.5,1028.0,1155.0,1027.0,1067.5,1068.5,1155.5,1283.5,1207.0,1366.0,318.5,18.32828182612639,77.41811374258234,0.06145935505628586,-0.05716473609209061,0.0,0.0,0.0,
3_+861815+204015,1398.5,16.0,2035.0,1522.0,1189.0,1083.5,1188.5,1252.5,1382.0,1574.5,1530.5,1793.5,370.0,18.327024184728625,77.41820357411075,0.12579669058322906,-0.14137396216392517,0.0,0.0,0.0,
3_+861815+204016,1398.5,16.0,2035.0,1522.0,1184.0,1078.5,1171.0,1252.5,1382.0,1574.5,1511.5,1793.5,370.0,18.327114016257035,77.41820357411075,0.1267404705286026,-0.14760050177574158,0.0,0.0,0.0,
3_+861815+204017,1398.5,16.0,1944.5,1460.5,1186.0,1081.5,1184.5,1260.0,1388.5,1576.0,1542.0,1787.5,370.0,18.327203847785448,77.41820357411075,0.130900576710701,-0.11555658280849457,0.0,0.0,0.0,
3_+861815+204018,1398.5,16.0,1944.5,1460.5,1214.5,1109.5,1230.0,1260.0,1388.5,1576.0,1551.5,1787.5,370.0,18.327293679313858,77.41820357411075,0.1153576597571373,-0.11254511773586273,0.0,0.0,0.0,
3_+861815+204019,1398.5,16.0,1618.0,1237.5,1223.0,1134.5,1225.0,1183.5,1285.5,1430.0,1475.5,1572.0,370.0,18.32738351084227,77.41820357411075,0.09172439575195312,-0.04659875109791756,0.0,0.0,0.0,
3_+861815+204020,1398.5,16.0,1618.0,1237.5,1182.5,1069.5,1125.0,1183.5,1285.5,1430.0,1271.5,1572.0,370.0,18.327473342370684,77.41820357411075,0.05996532365679741,-0.12072660028934479,0.0,0.0,0.0,
3_+861815+204021,1381.0,16.0,1298.5,1022.5,1142.5,1009.0,1030.0,1032.0,1101.5,1233.5,1142.5,1314.0,326.5,18.327563173899094,77.41820357411075,0.05152127146720886,-0.06403258442878723,0.0,0.0,0.0,
3_+861815+204022,1381.0,16.0,1298.5,1022.5,1138.0,989.5,1012.5,1032.0,1101.5,1233.5,1123.0,1314.0,326.5,18.327653005427507,77.41820357411075,0.05205255746841431,-0.07235211879014969,0.0,0.0,0.0,
3_+861815+204023,1381.0,16.0,1255.5,975.5,1139.5,1006.0,1039.0,1006.5,1077.5,1183.0,1135.5,1259.5,326.5,18.32774283695592,77.41820357411075,0.04458988830447197,-0.050161004066467285,0.0,0.0,0.0,
3_+861815+204024,1381.0,16.0,1255.5,975.5,1138.0,1000.0,1024.5,1006.5,1077.5,1183.0,1120.5,1259.5,326.5,18.32783266848433,77.41820357411075,0.04484838247299194,-0.05678822100162506,0.0,0.0,0.0,
3_+861815+204025,1381.0,16.0,1269.5,980.5,1132.5,997.0,1024.5,1019.5,1088.5,1198.0,1119.5,1289.0,326.5,18.327922500012743,77.41820357411075,0.044912923127412796,-0.06273102760314941,0.0,0.0,0.0,
3_+861815+204026,1381.0,16.0,1269.5,980.5,1132.0,993.0,1032.5,1019.5,1088.5,1198.0,1125.5,1289.0,326.5,18.328012331541156,77.41820357411075,0.04326507821679115,-0.0600632019340992,0.0,0.0,0.0,
3_+861815+204027,1393.0,16.0,1343.5,1012.5,1124.0,994.0,1020.5,1057.0,1141.0,1262.5,1143.5,1356.5,354.0,18.328102163069566,77.41820357411075,0.057143040001392365,-0.08052866160869598,0.0,0.0,0.0,
3_+861815+204028,1393.0,16.0,1343.5,1012.5,1161.0,1013.0,1065.0,1057.0,1141.0,1262.5,1192.5,1356.5,354.0,18.32819199459798,77.41820357411075,0.0567631833255291,-0.05948891118168831,0.0,0.0,0.0,
3_+861816+204015,1398.5,16.0,2035.0,1522.0,1191.5,1077.5,1203.0,1252.5,1382.0,1574.5,1560.0,1793.5,370.0,18.327024184728625,77.41829340563916,0.12924015522003174,-0.13207077980041504,0.0,0.0,0.0,
3_+861816+204016,1398.5,16.0,2035.0,1522.0,1212.5,1085.5,1206.0,1252.5,1382.0,1574.5,1557.5,1793.5,370.0,18.327114016257035,77.41829340563916,0.1271963268518448,-0.13280868530273438,0.0,0.0,0.0,
3_+861816+204017,1398.5,16.0,1944.5,1460.5,1200.0,1099.0,1220.0,1260.0,1388.5,1576.0,1572.5,1787.5,370.0,18.327203847785448,77.41829340563916,0.12628278136253357,-0.10568622499704361,0.0,0.0,0.0,
3_+861816+204018,1398.5,16.0,1944.5,1460.5,1223.5,1125.0,1249.5,1260.0,1388.5,1576.0,1549.0,1787.5,370.0,18.327293679313858,77.41829340563916,0.1070190966129303,-0.11317303776741028,0.0,0.0,0.0,
3_+861816+204019,1398.5,16.0,1618.0,1237.5,1215.5,1125.5,1211.0,1183.5,1285.5,1430.0,1443.0,1572.0,370.0,18.32738351084227,77.41829340563916,0.08655308932065964,-0.05750645697116852,0.0,0.0,0.0,
3_+861816+204020,1398.5,16.0,1618.0,1237.5,1179.0,1071.5,1143.0,1183.5,1285.5,1430.0,1258.0,1572.0,370.0,18.327473342370684,77.41829340563916,0.04767485707998276,-0.1250142902135849,0.0,0.0,0.0,
3_+861816+204021,1381.0,16.0,1298.5,1022.5,1142.5,1015.5,1046.0,1032.0,1101.5,1233.5,1158.5,1314.0,326.5,18.327563173899094,77.41829340563916,0.05069555714726448,-0.057184211909770966,0.0,0.0,0.0,
3_+861816+204022,1381.0,16.0,1298.5,1022.5,1127.0,983.5,1007.0,1032.0,1101.5,1233.5,1107.5,1314.0,326.5,18.327653005427507,77.41829340563916,0.047794293612241745,-0.07926678657531738,0.0,0.0,0.0,
3_+861816+204023,1381.0,16.0,1255.5,975.5,1125.5,984.5,1013.0,1006.5,1077.5,1183.0,1105.0,1259.5,326.5,18.32774283695592,77.41829340563916,0.0436910018324852,-0.0637284368276596,0.0,0.0,0.0,
3_+861816+204024,1381.0,16.0,1255.5,975.5,1120.5,990.5,1002.5,1006.5,1077.5,1183.0,1094.5,1259.5,326.5,18.32783266848433,77.41829340563916,0.04414505138993263,-0.06849417835474014,0.0,0.0,0.0,
3_+861816+204025,1381.0,16.0,1269.5,980.5,1111.5,986.5,1002.0,1019.5,1088.5,1198.0,1087.0,1289.0,326.5,18.327922500012743,77.41829340563916,0.04130997136235237,-0.07738218456506729,0.0,0.0,0.0,
3_+861816+204026,1381.0,16.0,1269.5,980.5,1122.0,986.5,1007.5,1019.5,1088.5,1198.0,1103.0,1289.0,326.5,18.328012331541156,77.41829340563916,0.04551348462700844,-0.07011948525905609,0.0,0.0,0.0,
3_+861816+204027,1393.0,16.0,1343.5,1012.5,1121.5,993.5,1027.0,1057.0,1141.0,1262.5,1198.0,1356.5,354.0,18.328102163069566,77.41829340563916,0.07681283354759216,-0.05739519000053406,0.0,0.0,0.0,
3_+861816+204028,1393.0,16.0,1343.5,1012.5,1147.0,1014.0,1062.0,1057.0,1141.0,1262.5,1245.0,1356.5,354.0,18.32819199459798,77.41829340563916,0.07946767657995224,-0.03799906373023987,0.0,0.0,0.0,
3_+861817+204015,1398.5,16.0,2027.5,1494.5,1200.0,1094.5,1208.5,1265.5,1385.0,1600.5,1585.5,1797.5,370.0,18.327024184728625,77.41838323716757,0.13487978279590607,-0.12217947840690613,0.0,0.0,0.0,
3_+861817+204016,1398.5,16.0,2027.5,1494.5,1196.0,1086.5,1205.0,1265.5,1385.0,1600.5,1575.5,1797.5,370.0,18.327114016257035,77.41838323716757,0.13332825899124146,-0.1252785325050354,0.0,0.0,0.0,
3_+861817+204017,1398.5,16.0,1865.0,1413.5,1195.0,1082.0,1205.5,1213.0,1372.5,1537.5,1570.0,1749.5,370.0,18.327203847785448,77.41838323716757,0.13141056895256042,-0.0858512744307518,0.0,0.0,0.0,
3_+861817+204018,1398.5,16.0,1865.0,1413.5,1211.5,1095.0,1215.0,1213.0,1372.5,1537.5,1515.0,1749.5,370.0,18.327293679313858,77.41838323716757,0.10973517596721649,-0.10363943874835968,0.0,0.0,0.0,
3_+861817+204019,1398.5,16.0,1483.5,1135.0,1190.0,1068.0,1144.0,1075.0,1187.5,1312.0,1356.0,1432.0,370.0,18.32738351084227,77.41838323716757,0.08386988192796707,-0.04532571882009506,0.0,0.0,0.0,
3_+861817+204020,1398.5,16.0,1483.5,1135.0,1172.0,1027.0,1078.0,1075.0,1187.5,1312.0,1189.0,1432.0,370.0,18.327473342370684,77.41838323716757,0.04893552139401436,-0.10981017351150513,0.0,0.0,0.0,
3_+861817+204021,1381.0,16.0,1233.5,971.0,1141.0,1011.5,1023.0,984.5,1062.5,1180.0,1153.0,1249.0,326.5,18.327563173899094,77.41838323716757,0.05974264815449715,-0.033854201436042786,0.0,0.0,0.0,
3_+861817+204022,1381.0,16.0,1233.5,971.0,1130.0,996.5,1000.5,984.5,1062.5,1180.0,1095.0,1249.0,326.5,18.327653005427507,77.41838323716757,0.04532893747091293,-0.059481821954250336,0.0,0.0,0.0,
3_+861817+204023,1381.0,16.0,1218.5,954.0,1120.0,983.5,993.5,988.5,1061.5,1158.5,1088.5,1232.5,326.5,18.32774283695592,77.41838323716757,0.045836422592401505,-0.05632694438099861,0.0,0.0,0.0,
3_+861817+204024,1381.0,16.0,1218.5,954.0,1112.5,979.5,980.5,988.5,1061.5,1158.5,1092.0,1232.5,326.5,18.32783266848433,77.41838323716757,0.05406114086508751,-0.05473477393388748,0.0,0.0,0.0,
3_+861817+204025,1381.0,16.0,1316.5,1015.0,1127.5,977.5,1011.0,1039.0,1159.5,1234.0,1105.0,1356.5,326.5,18.327922500012743,77.41838323716757,0.04500771686434746,-0.0871364176273346,0.0,0.0,0.0,
3_+861817+204026,1381.0,16.0,1316.5,1015.0,1142.5,1003.0,1047.5,1039.0,1159.5,1234.0,1153.5,1356.5,326.5,18.328012331541156,77.41838323716757,0.04884618520736694,-0.065902940928936,0.0,0.0,0.0,
3_+861817+204027,1393.0,16.0,1447.0,1079.0,1150.0,1038.0,1075.0,1124.0,1215.5,1386.0,1321.5,1452.0,354.0,18.328102163069566,77.41838323716757,0.10264887660741806,-0.04577391594648361,0.0,0.0,0.0,
3_+861817+204028,1393.0,16.0,1343.5,1012.5,1147.0,1014.0,1062.0,1057.0,1141.0,1262.5,1245.0,1356.5,354.0,18.32819199459798,77.41838323716757,0.07946767657995224,-0.03799906373023987,0.0,0.0,0.0,
3_+861818+204015,1398.5,16.0,2027.5,1494.5,1190.5,1082.5,1211.0,1265.5,1385.0,1600.5,1504.5,1797.5,370.0,18.327024184728625,77.41847306869599,0.10803419351577759,-0.14790722727775574,0.0,0.0,0.0,
3_+861818+204016,1398.5,16.0,2027.5,1494.5,1180.5,1068.0,1176.0,1265.5,1385.0,1600.5,1504.0,1797.5,370.0,18.327114016257035,77.41847306869599,0.12246474623680115,-0.14806246757507324,0.0,0.0,0.0,
3_+861818+204017,1398.5,16.0,1865.0,1413.5,1194.5,1080.0,1182.5,1213.0,1372.5,1537.5,1524.5,1749.5,370.0,18.327203847785448,77.41847306869599,0.1263563483953476,-0.10040389001369476,0.0,0.0,0.0,
3_+861818+204018,1398.5,16.0,1865.0,1413.5,1185.0,1089.5,1153.0,1213.0,1372.5,1537.5,1453.5,1749.5,370.0,18.327293679313858,77.41847306869599,0.11474114656448364,-0.12442459911108017,0.0,0.0,0.0,
3_+861818+204019,1398.5,16.0,1483.5,1135.0,1149.0,1024.0,1073.0,1075.0,1187.5,1312.0,1249.5,1432.0,370.0,18.32738351084227,77.41847306869599,0.07507926970720291,-0.08607985079288483,0.0,0.0,0.0,
3_+861818+204020,1398.5,16.0,1483.5,1135.0,1135.0,989.0,1019.5,1075.0,1187.5,1312.0,1121.0,1432.0,370.0,18.327473342370684,77.41847306869599,0.04768282547593117,-0.1388339400291443,0.0,0.0,0.0,
3_+861818+204021,1381.0,16.0,1233.5,971.0,1132.5,986.5,1003.0,984.5,1062.5,1180.0,1114.0,1249.0,326.5,18.327563173899094,77.41847306869599,0.05259932950139046,-0.050960417836904526,0.0,0.0,0.0,
3_+861818+204022,1381.0,16.0,1233.5,971.0,1118.5,987.5,1001.5,984.5,1062.5,1180.0,1102.0,1249.0,326.5,18.327653005427507,77.41847306869599,0.048034314066171646,-0.05630946531891823,0.0,0.0,0.0,
3_+861818+204023,1381.0,16.0,1218.5,954.0,1125.5,991.5,1003.5,988.5,1061.5,1158.5,1102.5,1232.5,326.5,18.32774283695592,77.41847306869599,0.04721365496516228,-0.049946241080760956,0.0,0.0,0.0,
3_+861818+204024,1381.0,16.0,1218.5,954.0,1112.5,979.5,980.5,988.5,1061.5,1158.5,1092.0,1232.5,326.5,18.32783266848433,77.41847306869599,0.05406114086508751,-0.05473477393388748,0.0,0.0,0.0,
3_+861818+204025,1381.0,16.0,1316.5,1015.0,1127.5,977.5,1011.0,1039.0,1159.5,1234.0,1105.0,1356.5,326.5,18.327922500012743,77.41847306869599,0.04500771686434746,-0.0871364176273346,0.0,0.0,0.0,
3_+861818+204026,1381.0,16.0,1316.5,1015.0,1142.5,1003.0,1047.5,1039.0,1159.5,1234.0,1153.5,1356.5,326.5,18.328012331541156,77.41847306869599,0.04884618520736694,-0.065902940928936,0.0,0.0,0.0,
3_+861818+204027,1393.0,16.0,1447.0,1079.0,1150.0,1038.0,1075.0,1124.0,1215.5,1386.0,1321.5,1452.0,354.0,18.328102163069566,77.41847306869599,0.10264887660741806,-0.04577391594648361,0.0,0.0,0.0,
3_+861819+204017,1398.5,16.0,1727.0,1290.0,1194.5,1085.0,1195.5,1205.0,1334.5,1484.5,1483.5,1655.5,370.0,18.327203847785448,77.4185629002244,0.10744159668684006,-0.0759236067533493,0.0,0.0,0.0,
